Sun Sep 10 20:25:08 +0000 2017,#ethereum #ethercard #ERC20 $ETH https://t.co/0fa7PlFD7Y,0
Sun Sep 10 05:12:16 +0000 2017,@CoinbaseSupport this is just insane. ETH price diff b/w poloniex &amp; @coinbase 5% and bitcoin price diff is 3% &amp; NO EXPLANATION.PLZ JUSTIFY,0
