Sat Oct 06 21:30:27 +0000 2018,“The REAL Names of the Top 50 Cryptos” such as;   Ethereum - GoFundMe on the blockchain Bitcoin Cash - I’m real  I… https://t.co/WPj9W5gnVI,0
Sat Oct 06 17:46:26 +0000 2018,#Crypto Prices Today: Have a great weekend all #VisionaryFinance  $BTC $ETH $XRP $BCH $EOS $XLM $LTC https://t.co/lqgBGlqlYi,0
Sat Oct 06 17:32:04 +0000 2018,Fun to see the XRP and BCH folks just jump in and argue about him mentioning "Bitcoin" onstead of &lt;your shill here&gt; https://t.co/SY1ZgggwEo,2
Sat Oct 06 15:38:53 +0000 2018,Fun to see the XRP and BCH folks just jump in and argue about him mentioning "Bitcoin" onstead of &lt;your shill here&gt; https://t.co/SY1ZgggwEo,2
