Sun Apr 15 23:52:10 +0000 2018,@opensourcepj @IOHK_Charles You're kidding right? Cardano has the most active githubs in the whole space https://t.co/pYTv9icm6l,0
Sun Apr 15 13:53:20 +0000 2018,Iota up 50% within 4 days (1.00 -&gt;1.50). New website going live tomorrow &amp; many more catalysts within a few months… https://t.co/sDioIoTNmm,1
Sun Apr 15 04:12:10 +0000 2018,Iota up 50% within 4 days (1.00 -&gt;1.50). New website going live tomorrow &amp; many more catalysts within a few months… https://t.co/sDioIoTNmm,1
