Mon Dec 24 16:45:07 +0000 2018,News via @RssBit:  Litecoin Price Analysis: LTC/USD Scheduled for Flight Back to $50 https://t.co/QSUvpAENky,0
Mon Dec 24 00:16:59 +0000 2018,Bitch  you made a less successful BTC fork than Litecoin and therefore had to become even more of a hack; admit it,0
