Tue Oct 02 15:42:39 +0000 2018,The devilish diva is a demon no more in this POWERFUL E'steem Series story! https://t.co/raRcwSnxms WILL GET THE FE… https://t.co/trwF1IS9mS,0
Tue Oct 02 13:04:13 +0000 2018,Exploring the STEEM Social Media Blockchain – Will it pay to pay users to post? https://t.co/wGfqYVWj7d https://t.co/obnL4fOewx,0
Tue Oct 02 12:56:36 +0000 2018,Biggest Losers in the Last 24h 📉 $RHOC -14.2% $0.215 | 0.00003281 Ƀ  $RDD -8.8% $0.004 | 0.00000062 Ƀ  $XVG -7.4% $… https://t.co/xXTqBZC6dk,1
Tue Oct 02 12:02:10 +0000 2018,Biggest Losers in the Last 24h 📉 $RHOC -14.2% $0.215 | 0.00003281 Ƀ  $RDD -8.8% $0.004 | 0.00000062 Ƀ  $XVG -7.4% $… https://t.co/xXTqBZC6dk,1
