Fri Jun 22 21:15:04 +0000 2018,#Drupal Vulnerability (CVE-2018-7602) Exploited to Deliver Monero-Mining #Malware. #CyberSecurity https://t.co/zloAB7inCO,0
Fri Jun 22 13:22:24 +0000 2018,Hackers Exploit Drupal Flaw for Monero Mining | https://t.co/4tJmOy99GL https://t.co/O8ssqWziMw via @SecurityWeek #CyberSecurity,0
