Tue Dec 25 01:51:23 +0000 2018,@cdtswa Some payment token with no fixed supply just for international transfers between banks or whatever... how t… https://t.co/ONOTi6w6w4,0
Tue Dec 25 00:01:23 +0000 2018,Merry Christmas @camphalfblood from my daughter &amp; I. She's a huge fan &amp; is in love with her signed copies of The Bu… https://t.co/mdwldeJGTJ,0
