Sun Sep 09 23:56:15 +0000 2018,stare into the void https://t.co/k136NXjrzq,35
Sun Sep 09 23:55:12 +0000 2018,Today's podcast rec: In a recent episode of @PostMortemMG  Adam Horowitz &amp; Edward Kitsis dish on their time working… https://t.co/aT9bm286Qa,2
Sun Sep 09 23:49:53 +0000 2018,Today's podcast rec: In a recent episode of @PostMortemMG  Adam Horowitz &amp; Edward Kitsis dish on their time working… https://t.co/aT9bm286Qa,2
Sun Sep 09 23:13:19 +0000 2018,@TrON_of_Empathy @officialmcafee Well Tron of Empathy would be 67 + 21 + 88 = 176. 1 = 7 = 6 = 14. 1 + 4 = 5 which… https://t.co/aBtqbJOkxP,0
Sun Sep 09 23:01:08 +0000 2018,so imma upload tmr yay                                                   🍻,505
Sun Sep 09 22:46:30 +0000 2018,@TheObsessions @TrON_of_Empathy @Razko I have more than bug pit anyways :P,0
Sun Sep 09 22:43:53 +0000 2018,@TheObsessions @TrON_of_Empathy @Razko Yeah you caught me dropping a bitcoin!,0
Sun Sep 09 22:42:10 +0000 2018,@TheObsessions @TrON_of_Empathy @Razko Only joking! love my little buggy wuggy pit :P haha,0
Sun Sep 09 22:35:40 +0000 2018,@TheObsessions @TrON_of_Empathy @Razko You got to love him! well I'm sure someone does :P,0
Sun Sep 09 22:19:44 +0000 2018,@TrON_of_Empathy @Razko OMG! this is too much.. a hot doctor is a super hero outfit.  Someone call my lawyer I need… https://t.co/6CiHGQQmsh,0
Sun Sep 09 22:14:59 +0000 2018,@TrON_of_Empathy @Razko (Just popped a blood vessel) is there a doctor in the house?,0
Sun Sep 09 22:12:15 +0000 2018,@TrON_of_Empathy @Razko (breaks out in cold sweat) You mean you have a super hero outfit :P,0
Sun Sep 09 22:09:05 +0000 2018,@TrON_of_Empathy @Razko Hurt me! I coming out the closet LGBT rules :P haha,0
Sun Sep 09 22:05:31 +0000 2018,@TrON_of_Empathy @Razko Please stop with the hot pics  I've been in therapy trying to recover from the last lots of… https://t.co/6lwBTdqOH7,0
Sun Sep 09 21:53:26 +0000 2018,@CoinsPredictor I believe in TRON!,0
Sun Sep 09 20:08:13 +0000 2018,@SnowsCrypt Cool I still have my tron on binance  still debating whether to put it on ledger nano or trx wallet  na… https://t.co/6j1O2oWKAr,0
Sun Sep 09 19:30:00 +0000 2018,Today's podcast rec: In a recent episode of @PostMortemMG  Adam Horowitz &amp; Edward Kitsis dish on their time working… https://t.co/aT9bm286Qa,2
Sun Sep 09 18:37:06 +0000 2018,Magic For Humans is low key the best comedy special on Netflix.  This dude made a guy believe he was invisible. I'm dead,0
Sun Sep 09 18:19:04 +0000 2018,@julee_tron LMAO,0
Sun Sep 09 17:44:43 +0000 2018,@khashoo123 @_theperfesser @Tronfoundation @GoSeedit The #SEEDGerminator is a #DApp and Technology accelerator. It… https://t.co/ZOwR2260Nz,2
Sun Sep 09 17:42:54 +0000 2018,What is #SEEDGerminator?  Learn more about our #DApp and #technology accelerator for the #TRON Network and how we p… https://t.co/F2uzJosPjL,19
Sun Sep 09 17:37:54 +0000 2018,@corbinasmith Tron Branip,0
Sun Sep 09 17:11:20 +0000 2018,@khashoo123 @_theperfesser @Tronfoundation @GoSeedit The #SEEDGerminator is a #DApp and Technology accelerator. It… https://t.co/ZOwR2260Nz,2
Sun Sep 09 15:15:07 +0000 2018,Bitcoin (BTC)  Tron (TRX) And Nano (NANO): Most Used Cryptos On +200K Online Stores - +GENERAL PHYSICS LABORATORY (… https://t.co/ICc6iomFFU,0
Sun Sep 09 15:12:19 +0000 2018,52 years ago TODAY. 🖖 RETWEET if your life has been positively influenced by #StarTrek. #roddenberry #LLAP https://t.co/H1aJoLJZoe,1770
Sun Sep 09 15:11:57 +0000 2018,@FunkyDiabetic1 One got left off Bad an Boujee,0
Sun Sep 09 08:38:04 +0000 2018,@Haywyremusic Some good movies that I watch often: a clockwork orange  Drive  bladerunner 2049  Tron  lord of the r… https://t.co/NPCG5gXnIR,0
Sun Sep 09 08:28:39 +0000 2018,.@AdamHorowitzLA and Edward Kitsis join @PostMortemMG to talk about their careers  from LOST to @OnceABC to TRON  a… https://t.co/JD4lRwtqj3,18
Sun Sep 09 06:14:51 +0000 2018,@FunkyDiabetic1 Well I'm in French 3 so ion know what that means,0
Sun Sep 09 05:08:29 +0000 2018,@cz_binance There is only one thing I believe in bud and that ain't #YOU OR #CRYPTO! In #Godwetrust! #THATSWHATSUP… https://t.co/ZbvnA7qHmd,0
Sun Sep 09 04:46:50 +0000 2018,Navy Seal Who Killed Osama Bin Laden Has No Issues With Colin Kaepernick &amp; Thinks People Burning NIKE Are Stupid… https://t.co/CPKit9ZJoA,20022
Sun Sep 09 04:35:14 +0000 2018,@FunkyDiabetic1 Then could've led the Bulls to draft MPJ instead of Carter,0
Sun Sep 09 03:38:40 +0000 2018,Kitty Tron Hoodies are now Available in stock! - We are currently trying to move to a new location due to some pers… https://t.co/USnMr6CU0x,0
Sun Sep 09 03:37:41 +0000 2018,Navy Seal Who Killed Osama Bin Laden Has No Issues With Colin Kaepernick &amp; Thinks People Burning NIKE Are Stupid… https://t.co/CPKit9ZJoA,20022
Sun Sep 09 03:07:28 +0000 2018,https://t.co/LBfezcoP7X,750
Sun Sep 09 02:21:12 +0000 2018,TWO BIT CIRCUS is like Flynn’s Arcade from TRON but real. Love it.,0
Sun Sep 09 02:06:08 +0000 2018,goodbye https://t.co/8ZTTk8MNde,65
