Sat Feb 10 18:03:31 +0000 2018,@cryptodemedici Monero is king and undervalued.  $xmr,0
Sat Feb 10 13:27:53 +0000 2018,Catch-up on the #cryptocurrency week in review | #ENT #XP #DRP #R #MGO #REF #CV #MTL #BWK #SNT #Bulwark #DCorp… https://t.co/b4Ry51C3B1,0
