Tue Jul 31 23:59:55 +0000 2018,@BTCorBCH @WietseWind @989x4000 @IofV_ @Mr_HvD @Ripple @Ripple_XRP1 @rogerkver @underdogs29 @WhalePanda I know this… https://t.co/YnJGhGjF4e,29
Tue Jul 31 23:59:32 +0000 2018,@drhex2c @BlueNETGaming @rogerkver @Ripple @Ripple_XRP1 @bgarlinghouse @justmoon @chrislarsensf @rCryptoBot… https://t.co/FhIsF3vaEX,14
Tue Jul 31 23:53:34 +0000 2018,This should be interesting 😂 https://t.co/rSiGzTnQTk,0
Tue Jul 31 23:48:38 +0000 2018,Very excited to have @BillClinton joining us at this year's #SwellbyRipple! https://t.co/COr8RxqOKK,84
Tue Jul 31 23:48:30 +0000 2018,@Ianbins @Mr_HvD @BTCorBCH @WietseWind @989x4000 @IofV_ @Ripple @Ripple_XRP1 @rogerkver @underdogs29 @WhalePanda I was born ready.,18
Tue Jul 31 23:47:52 +0000 2018,@Ianbins @Mr_HvD @BTCorBCH @WietseWind @989x4000 @IofV_ @Ripple @Ripple_XRP1 @rogerkver @underdogs29 @WhalePanda I was born ready.,18
Tue Jul 31 23:36:18 +0000 2018,Wow  the backlash of #Ripple booking Bill Clinton to speak at their conference is intense 😳,0
Tue Jul 31 23:34:59 +0000 2018,@rogerkver @Ripple @Ripple_XRP1 @bgarlinghouse @justmoon @chrislarsensf @rCryptoBot @StopFakingNews @Gander_News_b1… https://t.co/B8VqIqx5xr,44
Tue Jul 31 23:31:47 +0000 2018,@rogerkver @Ripple @Ripple_XRP1 @bgarlinghouse @justmoon @chrislarsensf @rCryptoBot @StopFakingNews @Gander_News_b1… https://t.co/B8VqIqx5xr,44
Tue Jul 31 23:19:20 +0000 2018,I will call a ceasefire on hating on Ripple if @bgarlinghouse pays @BillClinton enough XRP to play Saxophone. https://t.co/ouAyDjlnkM,0
Tue Jul 31 23:16:51 +0000 2018,@Nick_Heesch @rogerkver @Ripple @Ripple_XRP1 @bgarlinghouse @justmoon @chrislarsensf @rCryptoBot @StopFakingNews… https://t.co/PuqA6uAFC1,1
Tue Jul 31 23:14:40 +0000 2018,Very excited to have @BillClinton joining us at this year's #SwellbyRipple! https://t.co/COr8RxqOKK,84
Tue Jul 31 23:10:59 +0000 2018,.@Ripple is #hiring a Senior Manager  University Partnerships Program! Apply today https://t.co/X4fI3kotoT via @greenhouse #jobs #fintech,19
