Thu May 10 17:10:49 +0000 2018,Want to know @DTube_Official dirty little secret? https://t.co/gG5RS7OMPc &lt;&lt;&lt; @steemit #steemit #steem $steem $sbd https://t.co/Vr5BU8qcYU,0
Thu May 10 07:18:09 +0000 2018,Your Steemit Minute for today: https://t.co/KOWQYDdwfY &lt;&lt;&lt; @DTube_Official @DtubeDaily @certainassets @steemit… https://t.co/ktKUrOkx4o,4
